seed,round,class,client_a,client_b,role_a,role_b,cosine_similarity
33,10,Manipulation,11,12,non_holder,non_holder,0.97678142786026
33,10,Manipulation,11,13,non_holder,holder,-0.9459277987480164
33,10,Manipulation,11,14,non_holder,non_holder,0.9798566699028015
33,10,Manipulation,12,13,non_holder,holder,-0.9588502049446106
33,10,Manipulation,12,14,non_holder,non_holder,0.9823273420333862
33,10,Manipulation,13,14,holder,non_holder,-0.9358437657356262
33,10,Replay,0,1,non_holder,holder,-0.7973941564559937
33,10,Replay,0,2,non_holder,non_holder,0.8774992227554321
33,10,Replay,0,3,non_holder,non_holder,0.9452754855155945
33,10,Replay,0,4,non_holder,holder,-0.6163601279258728
33,10,Replay,0,5,non_holder,non_holder,0.894345760345459
33,10,Replay,0,6,non_holder,non_holder,0.8674118518829346
33,10,Replay,0,7,non_holder,non_holder,0.8795433044433594
33,10,Replay,0,8,non_holder,non_holder,0.8723876476287842
33,10,Replay,0,9,non_holder,non_holder,0.8868666291236877
33,10,Replay,0,10,non_holder,holder,-0.7989189028739929
33,10,Replay,0,11,non_holder,non_holder,0.889225959777832
33,10,Replay,0,12,non_holder,non_holder,0.8893895745277405
33,10,Replay,0,13,non_holder,non_holder,0.8806570768356323
33,10,Replay,0,14,non_holder,non_holder,0.8737171292304993
33,10,Replay,1,2,holder,non_holder,-0.973551869392395
33,10,Replay,1,3,holder,non_holder,-0.9119934439659119
33,10,Replay,1,4,holder,holder,0.950890839099884
33,10,Replay,1,5,holder,non_holder,-0.9286335706710815
33,10,Replay,1,6,holder,non_holder,-0.8803448677062988
33,10,Replay,1,7,holder,non_holder,-0.9617611765861511
33,10,Replay,1,8,holder,non_holder,-0.8711670637130737
33,10,Replay,1,9,holder,non_holder,-0.950529932975769
33,10,Replay,1,10,holder,holder,0.9885332584381104
33,10,Replay,1,11,holder,non_holder,-0.9495046734809875
33,10,Replay,1,12,holder,non_holder,-0.9600279331207275
33,10,Replay,1,13,holder,non_holder,-0.9754863381385803
33,10,Replay,1,14,holder,non_holder,-0.9561324715614319
33,10,Replay,2,3,non_holder,non_holder,0.9657161831855774
33,10,Replay,2,4,non_holder,holder,-0.8720045685768127
33,10,Replay,2,5,non_holder,non_holder,0.9775980710983276
33,10,Replay,2,6,non_holder,non_holder,0.9388364553451538
33,10,Replay,2,7,non_holder,non_holder,0.9930073618888855
33,10,Replay,2,8,non_holder,non_holder,0.9306209683418274
33,10,Replay,2,9,non_holder,non_holder,0.9759044647216797
33,10,Replay,2,10,non_holder,holder,-0.9573357701301575
33,10,Replay,2,11,non_holder,non_holder,0.9808003306388855
33,10,Replay,2,12,non_holder,non_holder,0.9962761998176575
33,10,Replay,2,13,non_holder,non_holder,0.9942147135734558
33,10,Replay,2,14,non_holder,non_holder,0.9863958954811096
33,10,Replay,3,4,non_holder,holder,-0.7692359685897827
33,10,Replay,3,5,non_holder,non_holder,0.9520136713981628
33,10,Replay,3,6,non_holder,non_holder,0.909003496170044
33,10,Replay,3,7,non_holder,non_holder,0.9618517160415649
33,10,Replay,3,8,non_holder,non_holder,0.9401234984397888
33,10,Replay,3,9,non_holder,non_holder,0.9666818976402283
33,10,Replay,3,10,non_holder,holder,-0.9064576029777527
33,10,Replay,3,11,non_holder,non_holder,0.9690163135528564
33,10,Replay,3,12,non_holder,non_holder,0.9705173969268799
33,10,Replay,3,13,non_holder,non_holder,0.9636335372924805
33,10,Replay,3,14,non_holder,non_holder,0.9614558815956116
33,10,Replay,4,5,holder,non_holder,-0.7953906655311584
33,10,Replay,4,6,holder,non_holder,-0.7404871582984924
33,10,Replay,4,7,holder,non_holder,-0.8463879823684692
33,10,Replay,4,8,holder,non_holder,-0.7366618514060974
33,10,Replay,4,9,holder,non_holder,-0.8430313467979431
33,10,Replay,4,10,holder,holder,0.9450196623802185
33,10,Replay,4,11,holder,non_holder,-0.837730884552002
33,10,Replay,4,12,holder,non_holder,-0.8462353348731995
33,10,Replay,4,13,holder,non_holder,-0.8786534070968628
33,10,Replay,4,14,holder,non_holder,-0.852064847946167
33,10,Replay,5,6,non_holder,non_holder,0.9726001024246216
33,10,Replay,5,7,non_holder,non_holder,0.978792667388916
33,10,Replay,5,8,non_holder,non_holder,0.9300711154937744
33,10,Replay,5,9,non_holder,non_holder,0.9539448022842407
33,10,Replay,5,10,non_holder,holder,-0.9096582531929016
33,10,Replay,5,11,non_holder,non_holder,0.9605483412742615
33,10,Replay,5,12,non_holder,non_holder,0.9826828837394714
33,10,Replay,5,13,non_holder,non_holder,0.9724435210227966
33,10,Replay,5,14,non_holder,non_holder,0.963451623916626
33,10,Replay,6,7,non_holder,non_holder,0.9446401596069336
33,10,Replay,6,8,non_holder,non_holder,0.9058579802513123
33,10,Replay,6,9,non_holder,non_holder,0.9157078862190247
33,10,Replay,6,10,non_holder,holder,-0.8530405759811401
33,10,Replay,6,11,non_holder,non_holder,0.9218258261680603
33,10,Replay,6,12,non_holder,non_holder,0.9427294135093689
33,10,Replay,6,13,non_holder,non_holder,0.9293578267097473
33,10,Replay,6,14,non_holder,non_holder,0.9207581877708435
33,10,Replay,7,8,non_holder,non_holder,0.9364714622497559
33,10,Replay,7,9,non_holder,non_holder,0.9718749523162842
33,10,Replay,7,10,non_holder,holder,-0.944443941116333
33,10,Replay,7,11,non_holder,non_holder,0.978513240814209
33,10,Replay,7,12,non_holder,non_holder,0.9926223158836365
33,10,Replay,7,13,non_holder,non_holder,0.9885159730911255
33,10,Replay,7,14,non_holder,non_holder,0.9909509420394897
33,10,Replay,8,9,non_holder,non_holder,0.9652137160301208
33,10,Replay,8,10,non_holder,holder,-0.8533007502555847
33,10,Replay,8,11,non_holder,non_holder,0.9654874801635742
33,10,Replay,8,12,non_holder,non_holder,0.9373696446418762
33,10,Replay,8,13,non_holder,non_holder,0.9319460391998291
33,10,Replay,8,14,non_holder,non_holder,0.9491931200027466
33,10,Replay,9,10,non_holder,holder,-0.9434188604354858
33,10,Replay,9,11,non_holder,non_holder,0.9943520426750183
33,10,Replay,9,12,non_holder,non_holder,0.9729197025299072
33,10,Replay,9,13,non_holder,non_holder,0.982520580291748
33,10,Replay,9,14,non_holder,non_holder,0.974409818649292
33,10,Replay,10,11,holder,non_holder,-0.9397920966148376
33,10,Replay,10,12,holder,non_holder,-0.941516101360321
33,10,Replay,10,13,holder,non_holder,-0.9695045351982117
33,10,Replay,10,14,holder,non_holder,-0.9430105686187744
33,10,Replay,11,12,non_holder,non_holder,0.9797214269638062
33,10,Replay,11,13,non_holder,non_holder,0.9846445322036743
33,10,Replay,11,14,non_holder,non_holder,0.9841033816337585
33,10,Replay,12,13,non_holder,non_holder,0.9888990521430969
33,10,Replay,12,14,non_holder,non_holder,0.9865362644195557
33,10,Replay,13,14,non_holder,non_holder,0.9855311512947083
33,20,Manipulation,0,1,non_holder,non_holder,0.8317774534225464
33,20,Manipulation,0,2,non_holder,holder,-0.7705185413360596
33,20,Manipulation,0,3,non_holder,non_holder,0.8855112791061401
33,20,Manipulation,0,4,non_holder,non_holder,0.8728461861610413
33,20,Manipulation,0,5,non_holder,non_holder,0.9104101061820984
33,20,Manipulation,0,6,non_holder,non_holder,0.846806526184082
33,20,Manipulation,0,7,non_holder,non_holder,0.8764830827713013
33,20,Manipulation,0,8,non_holder,non_holder,0.8230096101760864
33,20,Manipulation,0,9,non_holder,non_holder,0.878009021282196
33,20,Manipulation,0,10,non_holder,non_holder,0.8792513012886047
33,20,Manipulation,0,11,non_holder,non_holder,0.8926963210105896
33,20,Manipulation,0,12,non_holder,non_holder,0.8909912109375
33,20,Manipulation,0,13,non_holder,holder,-0.8321651816368103
33,20,Manipulation,0,14,non_holder,non_holder,0.8676272630691528
33,20,Manipulation,1,2,non_holder,holder,-0.934588611125946
33,20,Manipulation,1,3,non_holder,non_holder,0.945193886756897
33,20,Manipulation,1,4,non_holder,non_holder,0.9740149974822998
33,20,Manipulation,1,5,non_holder,non_holder,0.9242953658103943
33,20,Manipulation,1,6,non_holder,non_holder,0.9221535325050354
33,20,Manipulation,1,7,non_holder,non_holder,0.9478608965873718
33,20,Manipulation,1,8,non_holder,non_holder,0.8978269100189209
33,20,Manipulation,1,9,non_holder,non_holder,0.9051178097724915
33,20,Manipulation,1,10,non_holder,non_holder,0.9745736122131348
33,20,Manipulation,1,11,non_holder,non_holder,0.926201343536377
33,20,Manipulation,1,12,non_holder,non_holder,0.9504885077476501
33,20,Manipulation,1,13,non_holder,holder,-0.9564931988716125
33,20,Manipulation,1,14,non_holder,non_holder,0.9502052664756775
33,20,Manipulation,2,3,holder,non_holder,-0.8830600380897522
33,20,Manipulation,2,4,holder,non_holder,-0.9119454026222229
33,20,Manipulation,2,5,holder,non_holder,-0.8890208601951599
33,20,Manipulation,2,6,holder,non_holder,-0.9119969606399536
33,20,Manipulation,2,7,holder,non_holder,-0.930298924446106
33,20,Manipulation,2,8,holder,non_holder,-0.7902126312255859
33,20,Manipulation,2,9,holder,non_holder,-0.8145121335983276
33,20,Manipulation,2,10,holder,non_holder,-0.935488224029541
33,20,Manipulation,2,11,holder,non_holder,-0.8395581841468811
33,20,Manipulation,2,12,holder,non_holder,-0.922731876373291
33,20,Manipulation,2,13,holder,holder,0.9705484509468079
33,20,Manipulation,2,14,holder,non_holder,-0.9180040955543518
33,20,Manipulation,3,4,non_holder,non_holder,0.9606267213821411
33,20,Manipulation,3,5,non_holder,non_holder,0.9310811758041382
33,20,Manipulation,3,6,non_holder,non_holder,0.9003583192825317
33,20,Manipulation,3,7,non_holder,non_holder,0.9393112063407898
33,20,Manipulation,3,8,non_holder,non_holder,0.8757559061050415
33,20,Manipulation,3,9,non_holder,non_holder,0.8891472220420837
33,20,Manipulation,3,10,non_holder,non_holder,0.9553677439689636
33,20,Manipulation,3,11,non_holder,non_holder,0.9083226323127747
33,20,Manipulation,3,12,non_holder,non_holder,0.9472261071205139
33,20,Manipulation,3,13,non_holder,holder,-0.926217257976532
33,20,Manipulation,3,14,non_holder,non_holder,0.9328770041465759
33,20,Manipulation,4,5,non_holder,non_holder,0.9367510676383972
33,20,Manipulation,4,6,non_holder,non_holder,0.9196949005126953
33,20,Manipulation,4,7,non_holder,non_holder,0.9511738419532776
33,20,Manipulation,4,8,non_holder,non_holder,0.8856712579727173
33,20,Manipulation,4,9,non_holder,non_holder,0.9043168425559998
33,20,Manipulation,4,10,non_holder,non_holder,0.9717056155204773
33,20,Manipulation,4,11,non_holder,non_holder,0.9207747578620911
33,20,Manipulation,4,12,non_holder,non_holder,0.9596461057662964
33,20,Manipulation,4,13,non_holder,holder,-0.9541560411453247
33,20,Manipulation,4,14,non_holder,non_holder,0.9442307353019714
33,20,Manipulation,5,6,non_holder,non_holder,0.9476760029792786
33,20,Manipulation,5,7,non_holder,non_holder,0.9702788591384888
33,20,Manipulation,5,8,non_holder,non_holder,0.8635615110397339
33,20,Manipulation,5,9,non_holder,non_holder,0.8997563123703003
33,20,Manipulation,5,10,non_holder,non_holder,0.9588733911514282
33,20,Manipulation,5,11,non_holder,non_holder,0.9211270809173584
33,20,Manipulation,5,12,non_holder,non_holder,0.9757151007652283
33,20,Manipulation,5,13,non_holder,holder,-0.9239379167556763
33,20,Manipulation,5,14,non_holder,non_holder,0.9607313275337219
33,20,Manipulation,6,7,non_holder,non_holder,0.9555093050003052
33,20,Manipulation,6,8,non_holder,non_holder,0.7939226031303406
33,20,Manipulation,6,9,non_holder,non_holder,0.8311758637428284
33,20,Manipulation,6,10,non_holder,non_holder,0.9442864656448364
33,20,Manipulation,6,11,non_holder,non_holder,0.8624658584594727
33,20,Manipulation,6,12,non_holder,non_holder,0.9537627100944519
33,20,Manipulation,6,13,non_holder,holder,-0.9397317171096802
33,20,Manipulation,6,14,non_holder,non_holder,0.9448230862617493
33,20,Manipulation,7,8,non_holder,non_holder,0.8445512652397156
33,20,Manipulation,7,9,non_holder,non_holder,0.8906234502792358
33,20,Manipulation,7,10,non_holder,non_holder,0.9780961871147156
33,20,Manipulation,7,11,non_holder,non_holder,0.911158561706543
33,20,Manipulation,7,12,non_holder,non_holder,0.9953517913818359
33,20,Manipulation,7,13,non_holder,holder,-0.9468299746513367
33,20,Manipulation,7,14,non_holder,non_holder,0.9904405474662781
33,20,Manipulation,8,9,non_holder,non_holder,0.9666901230812073
33,20,Manipulation,8,10,non_holder,non_holder,0.8709877729415894
33,20,Manipulation,8,11,non_holder,non_holder,0.9542513489723206
33,20,Manipulation,8,12,non_holder,non_holder,0.8546469211578369
33,20,Manipulation,8,13,non_holder,holder,-0.8479465246200562
33,20,Manipulation,8,14,non_holder,non_holder,0.8533353805541992
33,20,Manipulation,9,10,non_holder,non_holder,0.8947484493255615
33,20,Manipulation,9,11,non_holder,non_holder,0.9798703193664551
33,20,Manipulation,9,12,non_holder,non_holder,0.8988384008407593
33,20,Manipulation,9,13,non_holder,holder,-0.8667427897453308
33,20,Manipulation,9,14,non_holder,non_holder,0.8980708122253418
33,20,Manipulation,10,11,non_holder,non_holder,0.9178196787834167
33,20,Manipulation,10,12,non_holder,non_holder,0.979763925075531
33,20,Manipulation,10,13,non_holder,holder,-0.9576276540756226
33,20,Manipulation,10,14,non_holder,non_holder,0.9770848155021667
33,20,Manipulation,11,12,non_holder,non_holder,0.9221630096435547
33,20,Manipulation,11,13,non_holder,holder,-0.8925129771232605
33,20,Manipulation,11,14,non_holder,non_holder,0.9132319688796997
33,20,Manipulation,12,13,non_holder,holder,-0.9478166699409485
33,20,Manipulation,12,14,non_holder,non_holder,0.9869856238365173
33,20,Manipulation,13,14,holder,non_holder,-0.9320458769798279
33,20,Replay,0,1,non_holder,holder,-0.7839263677597046
33,20,Replay,0,2,non_holder,non_holder,0.8903898000717163
33,20,Replay,0,3,non_holder,non_holder,0.9375218749046326
33,20,Replay,0,4,non_holder,holder,-0.6402589678764343
33,20,Replay,0,5,non_holder,non_holder,0.8765621185302734
33,20,Replay,0,6,non_holder,non_holder,0.7516632676124573
33,20,Replay,0,7,non_holder,non_holder,0.8782510757446289
33,20,Replay,0,8,non_holder,non_holder,0.8898067474365234
33,20,Replay,0,9,non_holder,non_holder,0.9104313254356384
33,20,Replay,0,10,non_holder,holder,-0.8022748827934265
33,20,Replay,0,11,non_holder,non_holder,0.8974165320396423
33,20,Replay,0,12,non_holder,non_holder,0.8853841423988342
33,20,Replay,0,13,non_holder,non_holder,0.8887854814529419
33,20,Replay,0,14,non_holder,non_holder,0.8771165013313293
33,20,Replay,1,2,holder,non_holder,-0.904030442237854
33,20,Replay,1,3,holder,non_holder,-0.8223552107810974
33,20,Replay,1,4,holder,holder,0.8642452359199524
33,20,Replay,1,5,holder,non_holder,-0.8363239765167236
33,20,Replay,1,6,holder,non_holder,-0.7952333688735962
33,20,Replay,1,7,holder,non_holder,-0.8859424591064453
33,20,Replay,1,8,holder,non_holder,-0.8303776979446411
33,20,Replay,1,9,holder,non_holder,-0.8536423444747925
33,20,Replay,1,10,holder,holder,0.9420010447502136
33,20,Replay,1,11,holder,non_holder,-0.8635122179985046
33,20,Replay,1,12,holder,non_holder,-0.8889035582542419
33,20,Replay,1,13,holder,non_holder,-0.9202132225036621
33,20,Replay,1,14,holder,non_holder,-0.8821681141853333
33,20,Replay,2,3,non_holder,non_holder,0.9459686875343323
33,20,Replay,2,4,non_holder,holder,-0.7691039443016052
33,20,Replay,2,5,non_holder,non_holder,0.9700515270233154
33,20,Replay,2,6,non_holder,non_holder,0.9078899025917053
33,20,Replay,2,7,non_holder,non_holder,0.9916042685508728
33,20,Replay,2,8,non_holder,non_holder,0.9186848998069763
33,20,Replay,2,9,non_holder,non_holder,0.9470640420913696
33,20,Replay,2,10,non_holder,holder,-0.8927125930786133
33,20,Replay,2,11,non_holder,non_holder,0.9481695890426636
33,20,Replay,2,12,non_holder,non_holder,0.9949334859848022
33,20,Replay,2,13,non_holder,non_holder,0.988126814365387
33,20,Replay,2,14,non_holder,non_holder,0.9758318066596985
33,20,Replay,3,4,non_holder,holder,-0.6752130389213562
33,20,Replay,3,5,non_holder,non_holder,0.9293705821037292
33,20,Replay,3,6,non_holder,non_holder,0.8180583715438843
33,20,Replay,3,7,non_holder,non_holder,0.9382022619247437
33,20,Replay,3,8,non_holder,non_holder,0.9280424118041992
33,20,Replay,3,9,non_holder,non_holder,0.9446665644645691
33,20,Replay,3,10,non_holder,holder,-0.8216997981071472
33,20,Replay,3,11,non_holder,non_holder,0.9438584446907043
33,20,Replay,3,12,non_holder,non_holder,0.9415115118026733
33,20,Replay,3,13,non_holder,non_holder,0.9303248524665833
33,20,Replay,3,14,non_holder,non_holder,0.9411493539810181
33,20,Replay,4,5,holder,non_holder,-0.6961566209793091
33,20,Replay,4,6,holder,non_holder,-0.6538885831832886
33,20,Replay,4,7,holder,non_holder,-0.7489693760871887
33,20,Replay,4,8,holder,non_holder,-0.7026624083518982
33,20,Replay,4,9,holder,non_holder,-0.7342836856842041
33,20,Replay,4,10,holder,holder,0.9206231236457825
33,20,Replay,4,11,holder,non_holder,-0.7495713233947754
33,20,Replay,4,12,holder,non_holder,-0.7658169865608215
33,20,Replay,4,13,holder,non_holder,-0.8019327521324158
33,20,Replay,4,14,holder,non_holder,-0.7341989278793335
33,20,Replay,5,6,non_holder,non_holder,0.9242428541183472
33,20,Replay,5,7,non_holder,non_holder,0.978215217590332
33,20,Replay,5,8,non_holder,non_holder,0.906731367111206
33,20,Replay,5,9,non_holder,non_holder,0.9354848861694336
33,20,Replay,5,10,non_holder,holder,-0.8334401845932007
33,20,Replay,5,11,non_holder,non_holder,0.9255085587501526
33,20,Replay,5,12,non_holder,non_holder,0.9769477844238281
33,20,Replay,5,13,non_holder,non_holder,0.9553266167640686
33,20,Replay,5,14,non_holder,non_holder,0.9651707410812378
33,20,Replay,6,7,non_holder,non_holder,0.9137023687362671
33,20,Replay,6,8,non_holder,non_holder,0.8238136768341064
33,20,Replay,6,9,non_holder,non_holder,0.8347839713096619
33,20,Replay,6,10,non_holder,holder,-0.7863326668739319
33,20,Replay,6,11,non_holder,non_holder,0.8303029537200928
33,20,Replay,6,12,non_holder,non_holder,0.9019711017608643
33,20,Replay,6,13,non_holder,non_holder,0.8949207067489624
33,20,Replay,6,14,non_holder,non_holder,0.8880178928375244
33,20,Replay,7,8,non_holder,non_holder,0.9040766358375549
33,20,Replay,7,9,non_holder,non_holder,0.9364538192749023
33,20,Replay,7,10,non_holder,holder,-0.8775061368942261
33,20,Replay,7,11,non_holder,non_holder,0.9312174320220947
33,20,Replay,7,12,non_holder,non_holder,0.991479218006134
