algorithm,config,seed,round,val_macro_f1,val_loss,manipulation_predicted_count,replay_predicted_count,manipulation_recall,replay_recall,elapsed_seconds
fednova_sgd,lr=0.03,11,3,0.2590025440257701,0.09107483000704931,0,0,0.0,0.0,56.26545572280884
fednova_sgd,lr=0.03,11,4,0.25073088179482694,0.08638761355120414,0,0,0.0,0.0,75.34796166419983
fednova_sgd,lr=0.03,11,5,0.2665332877226026,0.08350652144333029,0,0,0.0,0.0,94.37797284126282
fednova_sgd,lr=0.03,11,6,0.2859857615156184,0.08171947980279944,0,0,0.0,0.0,113.55402493476868
fednova_sgd,lr=0.03,11,7,0.2808349746627114,0.08052701844296518,0,0,0.0,0.0,132.68925595283508
fednova_sgd,lr=0.03,11,8,0.32381083689747764,0.07796771249800405,0,318,0.0,0.10691244239631337,151.448077917099
fednova_sgd,lr=0.03,11,9,0.3147645561332114,0.07690253516769947,0,0,0.0,0.0,170.18848586082458
fednova_sgd,lr=0.03,11,10,0.3596406380456799,0.07492156834084901,0,630,0.0,0.2912442396313364,188.7366907596588
fednova_sgd,lr=0.03,11,11,0.37983721126146947,0.07310346363661627,0,1073,0.0,0.5299539170506913,207.09878277778625
fednova_sgd,lr=0.03,11,12,0.3849275339934193,0.07173834256360209,0,1109,0.0,0.5493087557603686,225.5224587917328
fednova_sgd,lr=0.03,11,13,0.36423160752172634,0.07143332265032133,0,1001,0.0,0.5069124423963134,244.01928901672363
fednova_sgd,lr=0.03,11,14,0.38830701775308313,0.06900435904840974,0,1393,0.0,0.6608294930875576,262.7218279838562
fednova_sgd,lr=0.03,11,15,0.3773145926884972,0.06703996416845738,0,2081,0.0,0.8755760368663594,281.2974760532379
fedadam,"client_lr=0.003,server_lr=0.003",11,1,0.020417758563834112,0.12253243633638891,0,5014,0.0,0.0,18.342031955718994
fedadam,"client_lr=0.003,server_lr=0.003",11,2,0.023945771359348292,0.12238444169389576,0,3863,0.0,0.0,36.86767888069153
fedadam,"client_lr=0.003,server_lr=0.003",11,3,0.03489631383541281,0.12217025901017778,0,681,0.0,0.0,55.54891800880432
fedadam,"client_lr=0.003,server_lr=0.003",11,4,0.0655718893389393,0.12190375568846085,0,0,0.0,0.0,74.1737310886383
fedadam,"client_lr=0.003,server_lr=0.003",11,5,0.06870686160053542,0.12159488182943838,0,0,0.0,0.0,92.63077592849731
fedadam,"client_lr=0.003,server_lr=0.003",11,6,0.07082989179158311,0.12125152539167107,0,0,0.0,0.0,111.24404001235962
